#! FIELDS time dAB dAC rc bias
 0.000000 2.490715 2.129956 4.620671 12.568131
 0.000000 2.489137 2.128885 4.618022 12.435676
 0.000001 2.487188 2.125202 4.612390 12.156390
 0.000001 2.484997 2.118582 4.603579 11.725799
 0.000002 2.482635 2.108604 4.591239 11.135823
 0.000002 2.480215 2.095441 4.575657 10.412593
 0.000003 2.477704 2.079700 4.557404 9.596300
 0.000003 2.474994 2.062095 4.537089 8.726948
 0.000004 2.472168 2.043333 4.515500 7.848324
 0.000004 2.469239 2.024526 4.493765 7.010832
 0.000005 2.466140 2.006884 4.473024 6.255678
 0.000005 2.462914 1.991417 4.454331 5.611943
 0.000006 2.459510 1.979111 4.438622 5.097983
 0.000006 2.455807 1.970431 4.426238 4.710232
 0.000007 2.451891 1.965293 4.417184 4.436440
 0.000007 2.447671 1.963944 4.411614 4.272084
 0.000008 2.443173 1.965875 4.409048 4.197401
 0.000008 2.438501 1.971040 4.409541 4.211692
 0.000009 2.433680 1.979091 4.412770 4.305941
 0.000009 2.428735 1.989135 4.417869 4.456871
 0.000010 2.423590 2.000118 4.423709 4.632918
 0.000010 2.418391 2.010758 4.429149 4.800001
 0.000011 2.413255 2.020479 4.433734 4.943116
 0.000011 2.408199 2.028652 4.436851 5.041600
 0.000012 2.403287 2.034687 4.437974 5.077327
 0.000012 2.398432 2.038302 4.436733 5.037869
 0.000013 2.393686 2.038853 4.432540 4.905628
 0.000013 2.388983 2.036950 4.425934 4.700896
 0.000014 2.384443 2.032867 4.417310 4.440188
 0.000014 2.379931 2.027154 4.407084 4.140698
 0.000015 2.375563 2.020326 4.395888 3.824773
 0.000015 2.371411 2.012659 4.384071 3.504901
 0.000016 2.367481 2.004871 4.372353 3.201520
 0.000016 2.363791 1.997439 4.361230 2.926264
 0.000017 2.360365 1.990284 4.350649 2.675870
 0.000017 2.357200 1.983923 4.341123 2.460041
 0.000018 2.354485 1.978809 4.333294 2.289458
 0.000018 2.352123 1.974723 4.326845 2.153540
 0.000019 2.350190 1.971588 4.321777 2.049644
 0.000019 2.348851 1.969711 4.318562 1.985063
 0.000020 2.348173 1.968249 4.316423 1.942664
 0.000020 2.348087 1.966853 4.314941 1.913558
 0.000021 2.348763 1.964869 4.313632 1.888042
 0.000021 2.350192 1.962165 4.312358 1.863361
 0.000022 2.352213 1.958636 4.310849 1.834352
 0.000022 2.354820 1.954228 4.309048 1.800020
 0.000023 2.357878 1.949880 4.307758 1.775619
 0.000023 2.361350 1.946473 4.307823 1.776849
 0.000024 2.365158 1.944600 4.309758 1.813515
 0.000024 2.369139 1.945317 4.314456 1.904100
 0.000025 2.373067 1.949118 4.322185 2.057904
 0.000025 2.377022 1.955736 4.332758 2.277997
 0.000026 2.380718 1.965366 4.346084 2.571308
 0.000026 2.384194 1.977588 4.361782 2.939617
 0.000027 2.387357 1.992485 4.379843 3.393852
 0.000027 2.390268 2.009363 4.399631 3.928974
 0.000028 2.392942 2.027462 4.420405 4.532893
 0.000028 2.395223 2.046211 4.441434 5.188175
 0.000029 2.397087 2.064762 4.461849 5.866632
 0.000029 2.398588 2.082347 4.480934 6.538592
 0.000030 2.399778 2.097948 4.497726 7.159905
 0.000030 2.400530 2.111179 4.511709 7.698840
 0.000031 2.400829 2.121686 4.522515 8.128703
 0.000031 2.400824 2.128872 4.529696 8.420810
 0.000032 2.400477 2.132822 4.533299 8.569348
 0.000032 2.399711 2.133734 4.533445 8.575379
 0.000033 2.398470 2.131698 4.530169 8.440233
 0.000033 2.396820 2.126707 4.523527 8.169555
 0.000034 2.394794 2.119411 4.514205 7.797101
 0.000034 2.392535 2.110787 4.503322 7.373247
 0.000035 2.390069 2.100920 4.490989 6.907258
 0.000035 2.387406 2.090223 4.477629 6.419621
 0.000036 2.384588 2.079428 4.464016 5.941103
 0.000036 2.381751 2.069129 4.450880 5.496931
 0.000037 2.378863 2.059417 4.438280 5.087076
 0.000037 2.376090 2.050726 4.426816 4.727991
 0.000038 2.373512 2.043147 4.416658 4.420792
 0.000038 2.371227 2.036724 4.407951 4.165683
 0.000039 2.369347 2.031094 4.400441 3.951709
 0.000039 2.367875 2.025933 4.393808 3.767442
 0.000040 2.366867 2.021341 4.388208 3.615301
 0.000040 2.366242 2.017180 4.383422 3.487738
 0.000041 2.365937 2.012743 4.378680 3.363618
 0.000041 2.365998 2.008404 4.374402 3.253583
 0.000042 2.366529 2.004993 4.371522 3.180533
 0.000042 2.367481 2.002586 4.370068 3.143960
 0.000043 2.368737 2.001257 4.369994 3.142125
 0.000043 2.370300 2.000817 4.371117 3.170326
 0.000044 2.371915 2.002279 4.374194 3.248292
 0.000044 2.373401 2.005756 4.379157 3.376012
 0.000045 2.375027 2.010747 4.385773 3.550130
 0.000045 2.376746 2.017221 4.393967 3.771818
 0.000046 2.378387 2.025099 4.403486 4.037785
 0.000046 2.379973 2.033637 4.413610 4.330614
 0.000047 2.381622 2.042370 4.423992 4.641552
 0.000047 2.383246 2.050797 4.434043 4.952832
 0.000048 2.384876 2.058557 4.443433 5.252762
 0.000048 2.386338 2.064785 4.451123 5.504987
 0.000049 2.387836 2.068898 4.456735 5.692760
 0.000049 2.389305 2.070642 4.459948 5.801685
 0.000050 2.390711 2.070004 4.460715 5.827864
 0.000050 2.391989 2.066282 4.458270 5.744685
 0.000051 2.393192 2.059407 4.452599 5.554067
 0.000051 2.394262 2.050454 4.444716 5.294436
 0.000052 2.395091 2.040080 4.435171 4.988410
 0.000052 2.395714 2.028806 4.424520 4.657640
 0.000053 2.396014 2.017722 4.413736 4.334324
 0.000053 2.395935 2.007711 4.403646 4.042326
 0.000054 2.395485 1.999382 4.394866 3.796557
 0.000054 2.394667 1.993127 4.387794 3.604169
 0.000055 2.393509 1.989209 4.382718 3.469175
 0.000055 2.392043 1.987923 4.379966 3.397068
 0.000056 2.390490 1.989032 4.379522 3.385514
 0.000056 2.388910 1.992527 4.381437 3.435523
 0.000057 2.387266 1.998476 4.385742 3.549279
 0.000057 2.385642 2.006470 4.392112 3.721049
 0.000058 2.384003 2.015859 4.399862 3.935462
 0.000058 2.382444 2.026210 4.408654 4.185999
 0.000059 2.380991 2.036298 4.417289 4.439569
 0.000059 2.379625 2.046238 4.425863 4.698732
 0.000060 2.378433 2.055643 4.434077 4.953895
 0.000060 2.377232 2.064230 4.441462 5.189093
 0.000061 2.376089 2.071753 4.447842 5.396657
 0.000061 2.374974 2.078351 4.453326 5.578316
 0.000062 2.373855 2.084578 4.458434 5.750233
 0.000062 2.372695 2.090299 4.462994 5.905921
 0.000063 2.371545 2.096071 4.467616 6.065832
 0.000063 2.370246 2.101920 4.472165 6.225334
 0.000064 2.368868 2.107727 4.476595 6.382600
 0.000064 2.367434 2.113020 4.480454 6.521232
 0.000065 2.366075 2.118101 4.484176 6.656359
 0.000065 2.364779 2.122813 4.487592 6.781566
 0.000066 2.363657 2.126986 4.490644 6.894417
 0.000066 2.362613 2.130353 4.492966 6.980927
 0.000067 2.361750 2.132941 4.494692 7.045560
 0.000067 2.361031 2.134715 4.495746 7.085181
 0.000068 2.360372 2.134875 4.495247 7.066420
 0.000068 2.359982 2.133605 4.493587 7.004144
 0.000069 2.359897 2.130496 4.490393 6.885108
 0.000069 2.360135 2.125249 4.485384 6.700499
 0.000070 2.360581 2.118255 4.478836 6.462934
 0.000070 2.361100 2.110048 4.471148 6.189480
 0.000071 2.361754 2.100549 4.462303 5.882182
 0.000071 2.362524 2.090312 4.452835 5.561951
 0.000072 2.363243 2.080183 4.443426 5.252554
 0.000072 2.363972 2.070985 4.434957 4.981626
 0.000073 2.364684 2.062991 4.427675 4.754428
 0.000073 2.365390 2.056915 4.422306 4.590309
 0.000074 2.366298 2.053356 4.419654 4.510315
 0.000074 2.367240 2.052233 4.419473 4.504877
 0.000075 2.368120 2.053567 4.421687 4.571580
 0.000075 2.368951 2.057149 4.426100 4.705995
 0.000076 2.369601 2.062608 4.432208 4.895261
 0.000076 2.370200 2.069661 4.439861 5.137644
 0.000077 2.370956 2.077296 4.448252 5.410137
 0.000077 2.371922 2.084871 4.456793 5.694734
 0.000078 2.373130 2.091483 4.464613 5.961685
 0.000078 2.374395 2.096602 4.470997 6.184177
 0.000079 2.375628 2.100467 4.476095 6.364781
 0.000079 2.376691 2.102602 4.479293 6.479384
 0.000080 2.377720 2.103453 4.481173 6.547230
 0.000080 2.378517 2.102902 4.481420 6.556159
 0.000081 2.378878 2.101360 4.480238 6.513456
 0.000081 2.378764 2.098945 4.477709 6.422481
 0.000082 2.378263 2.096091 4.474354 6.302786
 0.000082 2.377512 2.092670 4.470182 6.155552
 0.000083 2.376443 2.088960 4.465403 5.989015
 0.000083 2.375259 2.085467 4.460727 5.828251
 0.000084 2.373955 2.081919 4.455873 5.663728
 0.000084 2.372662 2.078707 4.451369 5.513157
 0.000085 2.371454 2.076138 4.447592 5.388447
 0.000085 2.370266 2.073803 4.444068 5.273385
 0.000086 2.369184 2.071252 4.440436 5.156074
 0.000086 2.368187 2.068696 4.436883 5.042619
 0.000087 2.367351 2.066152 4.433503 4.935845
 0.000087 2.366760 2.063557 4.430317 4.836268
 0.000088 2.366316 2.060016 4.426332 4.713106
 0.000088 2.366119 2.055520 4.421638 4.570114
 0.000089 2.366184 2.049998 4.416181 4.406620
 0.000089 2.366381 2.043803 4.410184 4.230388
 0.000090 2.366707 2.037454 4.404161 4.057006
 0.000090 2.367192 2.031053 4.398245 3.890215
 0.000091 2.367869 2.025116 4.392984 3.744871
 0.000091 2.368567 2.019858 4.388425 3.621140
 0.000092 2.369259 2.015758 4.385017 3.529993
 0.000092 2.370093 2.013396 4.383489 3.489519
 0.000093 2.371180 2.012932 4.384112 3.506008
 0.000093 2.372519 2.014421 4.386940 3.581283
 0.000094 2.374285 2.017706 4.391990 3.717718
 0.000094 2.376267 2.022687 4.398954 3.910018
 0.000095 2.378395 2.028658 4.407053 4.139784
 0.000095 2.380726 2.035239 4.415965 4.400201
 0.000096 2.383303 2.041731 4.425034 4.673357
 0.000096 2.386029 2.047594 4.433623 4.939620
 0.000097 2.389038 2.052331 4.441369 5.186087
 0.000097 2.392256 2.055152 4.447408 5.382398
 0.000098 2.395590 2.055754 4.451345 5.512348
 0.000098 2.399039 2.054039 4.453078 5.570037
 0.000099 2.402444 2.050211 4.452655 5.555933
 0.000099 2.405743 2.044054 4.449797 5.461079
 0.000100 2.408928 2.035960 4.444888 5.300044
