#! FIELDS time dAB dAC rc bias
 0.000000 2.789908 2.251545 5.041454 5.470237
 0.000000 2.791403 2.247516 5.038918 5.386701
 0.000001 2.792600 2.242019 5.034619 5.246509
 0.000001 2.793500 2.235114 5.028613 5.053773
 0.000002 2.794199 2.227638 5.021837 4.840637
 0.000002 2.794710 2.219837 5.014548 4.616490
 0.000003 2.795153 2.211784 5.006937 4.388136
 0.000003 2.795528 2.203677 4.999205 4.162050
 0.000004 2.795857 2.195756 4.991613 3.945891
 0.000004 2.796355 2.188270 4.984625 3.752017
 0.000005 2.796753 2.181361 4.978114 3.575796
 0.000005 2.797134 2.175202 4.972336 3.422944
 0.000006 2.797420 2.169846 4.967266 3.291563
 0.000006 2.797544 2.165298 4.962842 3.179041
 0.000007 2.797340 2.161697 4.959037 3.083828
 0.000007 2.797095 2.158364 4.955459 2.995594
 0.000008 2.796635 2.155560 4.952195 2.916245
 0.000008 2.795837 2.153048 4.948885 2.836842
 0.000009 2.794709 2.151301 4.946010 2.768792
 0.000009 2.793298 2.150372 4.943670 2.714003
 0.000010 2.791693 2.150024 4.941717 2.668691
 0.000010 2.790024 2.149322 4.939346 2.614181
 0.000011 2.788348 2.148124 4.936472 2.548880
 0.000011 2.786644 2.146607 4.933251 2.476674
 0.000012 2.784931 2.145085 4.930017 2.405216
 0.000012 2.783352 2.143366 4.926718 2.333412
 0.000013 2.781899 2.141732 4.923631 2.267197
 0.000013 2.780614 2.140555 4.921169 2.215069
 0.000014 2.779313 2.139529 4.918842 2.166375
 0.000014 2.778179 2.138007 4.916186 2.111447
 0.000015 2.777302 2.135784 4.913086 2.048215
 0.000015 2.776456 2.133358 4.909814 1.982529
 0.000016 2.775628 2.130557 4.906185 1.910931
 0.000016 2.774830 2.127127 4.901958 1.829171
 0.000017 2.773984 2.123378 4.897362 1.742322
 0.000017 2.773113 2.119516 4.892629 1.655089
 0.000018 2.772271 2.115216 4.887487 1.562858
 0.000018 2.771367 2.110195 4.881562 1.459874
 0.000019 2.770466 2.104720 4.875185 1.352943
 0.000019 2.769597 2.099210 4.868807 1.250054
 0.000020 2.768946 2.093617 4.862563 1.153274
 0.000020 2.768569 2.088292 4.856861 1.068301
 0.000021 2.768459 2.083176 4.851635 0.993280
 0.000021 2.768576 2.078507 4.847083 0.930160
 0.000022 2.769000 2.074019 4.843019 0.875554
 0.000022 2.769936 2.069986 4.839921 0.835041
 0.000023 2.771341 2.067007 4.838348 0.814832
 0.000023 2.773068 2.065236 4.838303 0.814261
 0.000024 2.775126 2.064556 4.839682 0.831948
 0.000024 2.777521 2.065158 4.842679 0.871057
 0.000025 2.780117 2.067219 4.847335 0.933602
 0.000025 2.782871 2.070351 4.853222 1.015769
 0.000026 2.785529 2.074669 4.860199 1.117646
 0.000026 2.788152 2.079678 4.867830 1.234650
