#! FIELDS time dAB dAC rc bias
 0.000000 1.893597 2.423722 4.317318 30.241609
 0.000000 1.896045 2.423020 4.319066 30.359431
 0.000001 1.895509 2.422109 4.317618 30.261835
 0.000001 1.891932 2.421093 4.313026 29.953191
 0.000002 1.885488 2.419812 4.305301 29.437635
 0.000002 1.876193 2.418241 4.294434 28.719982
 0.000003 1.863828 2.416502 4.280329 27.801662
 0.000003 1.849115 2.414612 4.263727 26.739851
 0.000004 1.832674 2.412673 4.245346 25.588435
 0.000004 1.814509 2.410626 4.225136 24.351620
 0.000005 1.795591 2.408495 4.204086 23.096014
 0.000005 1.776966 2.406281 4.183248 21.885801
 0.000006 1.758864 2.403969 4.162833 20.731736
 0.000006 1.742285 2.401645 4.143930 19.691002
 0.000007 1.727359 2.399356 4.126715 18.766541
 0.000007 1.714175 2.397177 4.111352 17.960254
 0.000008 1.703567 2.395179 4.098745 17.311907
 0.000008 1.695792 2.393300 4.089092 16.823461
 0.000009 1.691298 2.391596 4.082894 16.513540
 0.000009 1.689906 2.390102 4.080008 16.370225
 0.000010 1.690943 2.388887 4.079830 16.361408
 0.000010 1.694457 2.387963 4.082420 16.489984
 0.000011 1.700485 2.387317 4.087802 16.758748
 0.000011 1.708638 2.386885 4.095524 17.148113
 0.000012 1.718179 2.386700 4.104879 17.625897
 0.000012 1.728853 2.386769 4.115622 18.182576
 0.000013 1.739659 2.386966 4.126625 18.761770
 0.000013 1.749827 2.387250 4.137077 19.320341
 0.000014 1.758745 2.387702 4.146447 19.828049
 0.000014 1.765633 2.388371 4.154004 20.242289
 0.000015 1.770629 2.389053 4.159682 20.556373
 0.000015 1.773521 2.389763 4.163283 20.756869
 0.000016 1.774828 2.390452 4.165280 20.868398
 0.000016 1.774542 2.391098 4.165640 20.888545
 0.000017 1.772662 2.391571 4.164233 20.809897
 0.000017 1.769745 2.391801 4.161546 20.660033
 0.000018 1.765703 2.391867 4.157570 20.439296
 0.000018 1.761100 2.391770 4.152869 20.179833
 0.000019 1.755662 2.391613 4.147276 19.873257
 0.000019 1.749713 2.391285 4.140999 19.532034
 0.000020 1.743731 2.390839 4.134570 19.185626
 0.000020 1.737563 2.390321 4.127884 18.828623
 0.000021 1.731512 2.389823 4.121335 18.482197
 0.000021 1.726007 2.389294 4.115301 18.165819
 0.000022 1.721080 2.388805 4.109885 17.884214
 0.000022 1.716527 2.388373 4.104900 17.626970
 0.000023 1.712428 2.387959 4.100387 17.395664
 0.000023 1.708800 2.387540 4.096340 17.189546
 0.000024 1.706211 2.387218 4.093429 17.042068
 0.000024 1.704758 2.386870 4.091628 16.951106
 0.000025 1.703885 2.386621 4.090507 16.894619
 0.000025 1.703721 2.386438 4.090160 16.877159
 0.000026 1.704176 2.386429 4.090604 16.899534
 0.000026 1.704885 2.386601 4.091486 16.943937
 0.000027 1.705491 2.386881 4.092372 16.988629
 0.000027 1.705671 2.387374 4.093045 17.022650
 0.000028 1.705368 2.388019 4.093388 17.039953
 0.000028 1.704228 2.388711 4.092940 17.017321
 0.000029 1.702325 2.389603 4.091927 16.966214
 0.000029 1.700096 2.390526 4.090622 16.900424
 0.000030 1.697405 2.391505 4.088910 16.814340
 0.000030 1.694083 2.392713 4.086796 16.708356
 0.000031 1.690553 2.394021 4.084574 16.597290
 0.000031 1.687280 2.395462 4.082743 16.506025
 0.000032 1.684719 2.396955 4.081674 16.452904
 0.000032 1.682902 2.398430 4.081332 16.435915
 0.000033 1.682036 2.399848 4.081884 16.463321
 0.000033 1.682044 2.401224 4.083269 16.532215
 0.000034 1.683066 2.402565 4.085630 16.650033
 0.000034 1.685758 2.403882 4.089641 16.851052
 0.000035 1.690344 2.405091 4.095435 17.143633
 0.000035 1.696361 2.406349 4.102710 17.514526
 0.000036 1.704126 2.407511 4.111637 17.975050
 0.000036 1.713474 2.408492 4.121966 18.515410
 0.000037 1.724159 2.409387 4.133545 19.130671
 0.000037 1.736275 2.410281 4.146556 19.833968
 0.000038 1.749488 2.411135 4.160623 20.608703
 0.000038 1.763471 2.411928 4.175399 21.438429
 0.000039 1.777889 2.412525 4.190414 22.298319
 0.000039 1.792227 2.412848 4.205075 23.154301
 0.000040 1.806134 2.413085 4.219218 23.995299
 0.000040 1.819306 2.413114 4.232420 24.793869
 0.000041 1.831885 2.412879 4.244764 25.552351
 0.000041 1.843344 2.412394 4.255738 26.236272
 0.000042 1.852663 2.411680 4.264343 26.778876
 0.000042 1.859289 2.410766 4.270055 27.142127
 0.000043 1.863401 2.409638 4.273039 27.332863
 0.000043 1.864296 2.408347 4.272642 27.307466
 0.000044 1.861154 2.406777 4.267932 27.006800
