#! FIELDS time dAB dAC dAD rc bias
 0.000000 1.515987 1.334018 2.454531 5.304536 20.439278
 0.000000 1.529396 1.330174 2.454755 5.314325 21.069942
 0.000001 1.541680 1.327359 2.454810 5.323850 21.692788
 0.000001 1.551833 1.325857 2.454649 5.332340 22.255598
 0.000002 1.559224 1.325402 2.454293 5.338918 22.696678
 0.000002 1.562604 1.325880 2.453807 5.342291 22.924499
 0.000003 1.561830 1.327204 2.453246 5.342280 22.923747
 0.000003 1.557036 1.329263 2.452490 5.338789 22.687941
 0.000004 1.548545 1.331984 2.451571 5.332100 22.239600
 0.000004 1.537127 1.334998 2.450563 5.322688 21.616316
 0.000005 1.523444 1.338209 2.449372 5.311025 20.856264
 0.000005 1.508261 1.341640 2.448050 5.297950 20.020376
 0.000006 1.492778 1.345016 2.446615 5.284408 19.172650
 0.000006 1.478154 1.348618 2.444982 5.271754 18.397081
 0.000007 1.465016 1.352821 2.443214 5.261052 17.753612
 0.000007 1.453988 1.358101 2.441449 5.253537 17.308669
 0.000008 1.445290 1.364361 2.439686 5.249338 17.062469
 0.000008 1.439807 1.371323 2.437845 5.248975 17.041298
 0.000009 1.437429 1.379712 2.435867 5.253008 17.277557
 0.000009 1.438103 1.389419 2.433786 5.261308 17.768898
 0.000010 1.441881 1.400357 2.431557 5.273795 18.521065
 0.000010 1.448747 1.412576 2.429246 5.290569 19.556058
 0.000011 1.457759 1.425461 2.426937 5.310156 20.800197
 0.000011 1.468242 1.438670 2.424521 5.331433 22.195175
 0.000012 1.479471 1.452124 2.421982 5.353578 23.695093
 0.000012 1.490669 1.464973 2.419421 5.375064 25.197271
 0.000013 1.500850 1.476698 2.416756 5.394304 26.581669
 0.000013 1.508475 1.486853 2.413899 5.409228 27.680915
 0.000014 1.512481 1.494679 2.410901 5.418061 28.342049
 0.000014 1.511869 1.499936 2.407856 5.419661 28.462640
 0.000015 1.506056 1.502445 2.404696 5.413196 27.976976
 0.000015 1.494952 1.501753 2.401406 5.398111 26.859926
 0.000016 1.479018 1.498618 2.398105 5.375741 25.245362
 0.000016 1.458989 1.493502 2.394758 5.347249 23.261458
 0.000017 1.436554 1.486945 2.391416 5.314915 21.108265
 0.000017 1.413352 1.479980 2.388084 5.281415 18.987775
 0.000018 1.391096 1.473505 2.384846 5.249446 17.068810
 0.000018 1.371637 1.467544 2.381676 5.220857 15.439243
 0.000019 1.356240 1.462807 2.378628 5.197675 14.177959
 0.000019 1.345386 1.460108 2.375635 5.181128 13.310525
 0.000020 1.339314 1.459458 2.372743 5.171515 12.819155
 0.000020 1.338467 1.460925 2.369982 5.169374 12.710963
 0.000021 1.342836 1.464653 2.367327 5.174816 12.986826
 0.000021 1.351547 1.470453 2.364740 5.186740 13.601657
 0.000022 1.363926 1.477942 2.362318 5.204186 14.526803
 0.000022 1.379182 1.487124 2.360116 5.226422 15.750059
 0.000023 1.396245 1.497462 2.358057 5.251764 17.204467
 0.000023 1.414128 1.508205 2.356093 5.278426 18.804008
 0.000024 1.431839 1.518447 2.354233 5.304519 20.438221
 0.000024 1.448548 1.527399 2.352464 5.328411 21.994298
 0.000025 1.463289 1.534473 2.350812 5.348574 23.351882
