#! FIELDS time dAB dAC dAD rc bias
 0.000000 1.446394 1.511733 2.679931 5.638057 16.568283
 0.000000 1.468750 1.503030 2.680950 5.652730 17.423688
 0.000001 1.489573 1.489964 2.681703 5.661240 17.929662
 0.000001 1.507537 1.473572 2.682148 5.663257 18.050624
 0.000002 1.521214 1.454666 2.682355 5.658235 17.750131
 0.000002 1.530199 1.434156 2.682253 5.646608 17.064161
 0.000003 1.534521 1.413745 2.681894 5.630159 16.116755
 0.000003 1.533931 1.394948 2.681309 5.610188 15.002807
 0.000004 1.528893 1.379252 2.680435 5.588579 13.842511
 0.000004 1.520231 1.367898 2.679360 5.567489 12.755048
 0.000005 1.508981 1.361167 2.678116 5.548264 11.802507
 0.000005 1.496265 1.359715 2.676661 5.532641 11.055676
 0.000006 1.482758 1.363637 2.674979 5.521374 10.532218
 0.000006 1.469678 1.372940 2.673215 5.515832 10.279405
 0.000007 1.457606 1.386970 2.671258 5.515834 10.279516
 0.000007 1.446580 1.404646 2.669131 5.520357 10.485615
 0.000008 1.437136 1.425190 2.666957 5.529282 10.898315
 0.000008 1.429727 1.447348 2.664716 5.541790 11.490087
 0.000009 1.424078 1.470226 2.662396 5.556699 12.215905
 0.000009 1.420789 1.492463 2.659966 5.573218 13.046049
 0.000010 1.419384 1.512455 2.657403 5.589243 13.877449
 0.000010 1.419857 1.528803 2.654800 5.603460 14.636567
 0.000011 1.421348 1.540444 2.652097 5.613889 15.206258
 0.000011 1.423970 1.546960 2.649243 5.620172 15.554723
 0.000012 1.427818 1.548204 2.646320 5.622341 15.675936
 0.000012 1.433248 1.544714 2.643355 5.621317 15.618662
 0.000013 1.439728 1.537203 2.640284 5.617215 15.390224
 0.000013 1.447047 1.526832 2.637145 5.611024 15.048662
 0.000014 1.455345 1.514667 2.633959 5.603971 14.664219
 0.000014 1.464327 1.501679 2.630656 5.596662 14.271066
 0.000015 1.473642 1.488671 2.627344 5.589657 13.899267
 0.000015 1.482187 1.476361 2.623974 5.582522 13.525618
 0.000016 1.489405 1.464911 2.620619 5.574935 13.133875
 0.000016 1.494735 1.455230 2.617220 5.567185 12.739694
 0.000017 1.497715 1.448167 2.613824 5.559705 12.364934
 0.000017 1.497634 1.443994 2.610512 5.552140 11.991591
 0.000018 1.494414 1.442596 2.607228 5.544238 11.607725
 0.000018 1.488335 1.443985 2.604015 5.536334 11.230014
 0.000019 1.479610 1.448381 2.600939 5.528930 10.881867
 0.000019 1.468826 1.455661 2.598065 5.522552 10.586366
 0.000020 1.457625 1.465968 2.595324 5.518917 10.419765
 0.000020 1.446940 1.478842 2.592632 5.518414 10.396818
 0.000021 1.437490 1.493713 2.589998 5.521201 10.524307
 0.000021 1.429599 1.509700 2.587452 5.526751 10.780470
 0.000022 1.423833 1.526206 2.585001 5.535040 11.168767
 0.000022 1.420541 1.541604 2.582571 5.544716 11.630777
 0.000023 1.419959 1.554597 2.580207 5.554764 12.120420
 0.000023 1.421946 1.563907 2.577921 5.563773 12.568074
