#! FIELDS time dAB dAC dAD rc bias
 0.000000 1.621681 1.649479 2.635678 5.906838 14.932733
 0.000000 1.633659 1.640304 2.637972 5.911936 15.212626
 0.000001 1.643451 1.628935 2.640076 5.912462 15.241690
 0.000001 1.650586 1.615878 2.642004 5.908467 15.021916
 0.000002 1.654964 1.601874 2.643874 5.900711 14.599796
 0.000002 1.656619 1.587103 2.645545 5.889267 13.987935
 0.000003 1.656304 1.571942 2.647091 5.875337 13.260853
 0.000003 1.654391 1.557496 2.648644 5.860531 12.509305
 0.000004 1.651923 1.544240 2.650101 5.846263 11.805827
 0.000004 1.649635 1.532890 2.651448 5.833973 11.216190
 0.000005 1.648172 1.524036 2.652691 5.824898 10.790502
 0.000005 1.647841 1.517981 2.653831 5.819653 10.548193
 0.000006 1.648461 1.514758 2.654951 5.818170 10.480186
 0.000006 1.650106 1.514288 2.655995 5.820389 10.582034
 0.000007 1.653285 1.516401 2.657005 5.826691 10.873950
 0.000007 1.657738 1.521092 2.657987 5.836817 11.351278
 0.000008 1.663440 1.528125 2.658901 5.850467 12.010964
 0.000008 1.670129 1.536857 2.659838 5.866824 12.826062
 0.000009 1.677675 1.545969 2.660811 5.884455 13.734600
 0.000009 1.685580 1.555036 2.661818 5.902434 14.693047
 0.000010 1.693129 1.563698 2.662802 5.919630 15.639969
 0.000010 1.699193 1.570847 2.663753 5.933793 16.442152
 0.000011 1.703517 1.575508 2.664616 5.943641 17.011701
 0.000011 1.705773 1.577085 2.665409 5.948267 17.282623
 0.000012 1.705548 1.574732 2.666154 5.946434 17.175035
 0.000012 1.702085 1.568679 2.666930 5.937694 16.666595
 0.000013 1.695978 1.559478 2.667727 5.923183 15.839335
 0.000013 1.687550 1.547576 2.668454 5.903580 14.755208
 0.000014 1.676521 1.533857 2.669229 5.879607 13.481655
 0.000014 1.663894 1.519152 2.669972 5.853018 12.136343
 0.000015 1.650222 1.504649 2.670637 5.825507 10.818806
 0.000015 1.635707 1.491224 2.671284 5.798215 9.586502
 0.000016 1.621435 1.479790 2.671923 5.773149 8.520350
 0.000016 1.607822 1.471147 2.672599 5.751568 7.652783
 0.000017 1.595550 1.466235 2.673216 5.735001 7.018357
 0.000017 1.585386 1.465173 2.673773 5.724333 6.624368
 0.000018 1.577685 1.468438 2.674268 5.720391 6.481660
 0.000018 1.572654 1.476037 2.674673 5.723364 6.589146
 0.000019 1.570487 1.487524 2.675154 5.733164 6.949725
 0.000019 1.571157 1.502109 2.675689 5.748955 7.550888
 0.000020 1.573772 1.519118 2.676265 5.769155 8.356270
 0.000020 1.577960 1.537572 2.676866 5.792399 9.333521
 0.000021 1.582859 1.556151 2.677466 5.816476 10.402796
 0.000021 1.587816 1.573548 2.678135 5.839500 11.479469
 0.000022 1.592313 1.588422 2.678798 5.859533 12.459435
 0.000022 1.595681 1.599529 2.679514 5.874724 13.229275
 0.000023 1.597101 1.606591 2.680243 5.883934 13.707304
 0.000023 1.596385 1.609182 2.680910 5.886477 13.840737
 0.000024 1.593612 1.607066 2.681469 5.882147 13.613897
 0.000024 1.589206 1.601122 2.682030 5.872359 13.107921
 0.000025 1.583853 1.592084 2.682518 5.858455 12.405707
 0.000025 1.577781 1.580605 2.682912 5.841298 11.565792
 0.000026 1.571286 1.567768 2.683357 5.822411 10.675250
 0.000026 1.564893 1.554944 2.683856 5.803693 9.827886
 0.000027 1.559053 1.542774 2.684481 5.786307 9.072203
 0.000027 1.554408 1.531614 2.685073 5.771095 8.435777
 0.000028 1.551314 1.522354 2.685722 5.759390 7.961846
 0.000028 1.549819 1.515563 2.686420 5.751802 7.661926
 0.000029 1.550165 1.511710 2.687191 5.749066 7.555202
 0.000029 1.552627 1.510870 2.688002 5.751499 7.650087
 0.000030 1.557200 1.512897 2.688888 5.758985 7.945713
 0.000030 1.563230 1.517752 2.689817 5.770799 8.423638
